SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.6460,1662465635.646326,0.2186945276595629,-0.3705519677575162,-0.7390820636154443,0.1424102783203125,-0.3232574462890625,-1.1305084228515625,104.80671691894531,-61.400970458984375,-75.07585144042969,2022-09-06 20:00:38.6460,1662465638.6462069,-1.6505004167556763,0.6452022194862366,1.326861023902893,1.046860694885254,0.02375808358192444,-0.0904991626739502,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.6630,1662465635.6628141,0.30187170640546274,-0.3305193302514451,-0.9031375804542875,0.0878448486328125,-0.3179473876953125,-1.0966339111328125,104.70635986328125,-60.67921447753906,-75.74354553222656,2022-09-06 20:00:38.6760,1662465638.6760402,-1.832937240600586,0.6910378932952881,1.3358871936798096,1.057648777961731,0.050827160477638245,-0.056792303919792175,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.6630,1662465635.6628141,0.30187170640546274,-0.3305193302514451,-0.9031375804542875,0.0878448486328125,-0.3179473876953125,-1.0966339111328125,104.70635986328125,-60.67921447753906,-75.74354553222656,2022-09-06 20:00:38.7060,1662465638.7059221,-1.8718138933181763,0.6562170386314392,1.3936375379562378,1.1357280015945435,0.09788523614406586,-0.013014823198318481,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.6800,1662465635.67963,0.1677080422738869,-0.3046770802977522,-1.169509083212885,0.050750732421875,-0.3208465576171875,-1.03472900390625,104.41136169433594,-60.073089599609375,-76.20068359375,2022-09-06 20:00:38.7360,1662465638.7357779,-1.7930316925048828,0.6413347721099854,1.4529391527175903,1.0360730290412903,0.15803536400198936,-0.05514419078826904,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.6800,1662465635.67963,0.1677080422738869,-0.3046770802977522,-1.169509083212885,0.050750732421875,-0.3208465576171875,-1.03472900390625,104.41136169433594,-60.073089599609375,-76.20068359375,2022-09-06 20:00:38.7660,1662465638.7656941,-1.7009507417678833,0.7461764812469482,1.4572339057922363,0.9658520817756653,0.1760101616382599,-0.06378065049648285,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.6950,1662465635.694992,-0.05342061462200845,-0.35187069165893736,-1.3697830582445878,0.061798095703125,-0.3266754150390625,-1.024078369140625,104.51980590820312,-59.72065734863281,-76.523681640625,2022-09-06 20:00:38.7960,1662465638.795583,-1.5864753723144531,0.8356698751449585,1.4665659666061401,1.0158398747444153,0.1880645640194416,-0.027724117040634155,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.6950,1662465635.694992,-0.05342061462200845,-0.35187069165893736,-1.3697830582445878,0.061798095703125,-0.3266754150390625,-1.024078369140625,104.51980590820312,-59.72065734863281,-76.523681640625,2022-09-06 20:00:38.8250,1662465638.825433,-1.7512811422348022,0.8790876865386963,1.4811471700668335,1.0109418034553528,0.18060296773910522,-0.05573926866054535,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7130,1662465635.712987,-0.32297592646379564,0.4481745914178377,-1.4570106386923891,0.1161651611328125,-0.3352203369140625,-0.9141082763671875,104.599609375,-58.51054382324219,-76.22015380859375,2022-09-06 20:00:38.8560,1662465638.855737,-1.7800010442733765,0.904589056968689,1.5562409162521362,1.0910655856132507,0.21502674371004105,-0.039946526288986206,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7130,1662465635.712987,-0.32297592646379564,0.4481745914178377,-1.4570106386923891,0.1161651611328125,-0.3352203369140625,-0.9141082763671875,104.599609375,-58.51054382324219,-76.22015380859375,2022-09-06 20:00:38.8850,1662465638.8852382,-1.9660375118255615,0.8795260190963745,1.5960191488265991,1.1980907917022705,0.21350081264972687,0.0020152628421783447,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7300,1662465635.729712,0.08901136574593639,0.6733621721311228,-1.3678285643205785,0.074249267578125,-0.35845947265625,-0.964752197265625,104.599609375,-58.51054382324219,-76.22015380859375,2022-09-06 20:00:38.9150,1662465638.915114,-2.311018943786621,0.8075394630432129,1.5163078308105469,1.2041636109352112,0.20568831264972687,-0.006804428994655609,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7300,1662465635.729712,0.08901136574593639,0.6733621721311228,-1.3678285643205785,0.074249267578125,-0.35845947265625,-0.964752197265625,104.599609375,-58.51054382324219,-76.22015380859375,2022-09-06 20:00:38.9450,1662465638.9450002,-2.636666774749756,0.855650007724762,1.3704465627670288,1.1438454389572144,0.2031858265399933,0.0005196332931518555,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7460,1662465635.746186,0.33912320478516406,0.7090224317595019,-1.3997521426234674,0.0288543701171875,-0.3395538330078125,-1.0794219970703125,105.0833740234375,-57.83213806152344,-75.9813232421875,2022-09-06 20:00:38.9750,1662465638.9748821,-2.8283145427703857,0.8321819305419922,1.1716777086257935,1.1530618071556091,0.1738736927509308,0.010941427201032639,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7460,1662465635.746186,0.33912320478516406,0.7090224317595019,-1.3997521426234674,0.0288543701171875,-0.3395538330078125,-1.0794219970703125,105.0833740234375,-57.83213806152344,-75.9813232421875,2022-09-06 20:00:39.0050,1662465639.00476,-2.6004738807678223,0.9015501141548157,1.028107762336731,1.1433116793632507,0.18096891045570374,-0.0017993524670600891,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7630,1662465635.762799,0.2590651203079651,0.777154880875326,-1.6070667166290127,0.0566558837890625,-0.338958740234375,-1.047576904296875,105.36990356445312,-57.22468566894531,-75.62979125976562,2022-09-06 20:00:39.0350,1662465639.034634,-1.8947551250457764,0.735065758228302,0.8404672145843506,1.1904916167259216,0.196883887052536,-0.03430092707276344,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7630,1662465635.762799,0.2590651203079651,0.777154880875326,-1.6070667166290127,0.0566558837890625,-0.338958740234375,-1.047576904296875,105.36990356445312,-57.22468566894531,-75.62979125976562,2022-09-06 20:00:39.0650,1662465639.064807,-1.2447224855422974,0.5188567638397217,0.5422605872154236,1.166810154914856,0.10319483280181885,-0.018752051517367363,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7800,1662465635.779585,0.24838744223340137,0.9379642706614717,-1.754618357876526,0.031463623046875,-0.3042755126953125,-0.897552490234375,105.97268676757812,-56.0274658203125,-75.010009765625,2022-09-06 20:00:39.0960,1662465639.0958319,-1.0819603204727173,0.5435466766357422,0.18709620833396912,0.9937450885772705,-0.040588825941085815,-0.07681154273450375,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7800,1662465635.779585,0.24838744223340137,0.9379642706614717,-1.754618357876526,0.031463623046875,-0.3042755126953125,-0.897552490234375,105.97268676757812,-56.0274658203125,-75.010009765625,2022-09-06 20:00:39.1240,1662465639.1243892,-0.6173560619354248,0.5085756778717041,-0.08405811339616776,0.9760753512382507,-0.025055348873138428,-0.1786181665956974,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7960,1662465635.796008,0.647485301083259,1.0648982513818095,-1.983165516304946,0.017120361328125,-0.3059234619140625,-0.7972869873046875,106.53692626953125,-55.53404235839844,-74.3448486328125,2022-09-06 20:00:39.1540,1662465639.1540031,0.03590216487646103,0.3713056743144989,-0.30863073468208313,0.9447341561317444,-0.05075123906135559,-0.23095542890951037,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.7960,1662465635.796008,0.647485301083259,1.0648982513818095,-1.983165516304946,0.017120361328125,-0.3059234619140625,-0.7972869873046875,106.53692626953125,-55.53404235839844,-74.3448486328125,2022-09-06 20:00:39.1840,1662465639.184102,0.4515308141708374,0.2004719078540802,-0.6021798253059387,0.945451557636261,-0.05380299687385559,-0.21800051955506206,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8140,1662465635.813507,0.988724919986709,0.3827356634285197,-1.9034363322223717,0.079498291015625,-0.268157958984375,-0.759124755859375,106.54049682617188,-54.574310302734375,-73.77264404296875,2022-09-06 20:00:39.2140,1662465639.2139301,0.7487593293190002,0.002122858539223671,-0.9559593200683594,0.9772815704345703,-0.004227250814437866,-0.23138230480253696,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8140,1662465635.813507,0.988724919986709,0.3827356634285197,-1.9034363322223717,0.079498291015625,-0.268157958984375,-0.759124755859375,106.54049682617188,-54.574310302734375,-73.77264404296875,2022-09-06 20:00:39.2440,1662465639.243747,0.7985100746154785,-0.25667354464530945,-1.2926087379455566,1.0053880214691162,-0.030807942152023315,-0.23631112277507782,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8300,1662465635.829699,1.0296883322937627,-0.6827282433688225,-1.7482813660626824,0.1534271240234375,-0.3388824462890625,-0.9340362548828125,106.54049682617188,-54.574310302734375,-73.77264404296875,2022-09-06 20:00:39.2740,1662465639.273703,0.6401782035827637,-0.46011215448379517,-1.5556780099868774,1.0047776699066162,-0.027222037315368652,-0.23422065190970898,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8300,1662465635.829699,1.0296883322937627,-0.6827282433688225,-1.7482813660626824,0.1534271240234375,-0.3388824462890625,-0.9340362548828125,106.54049682617188,-54.574310302734375,-73.77264404296875,2022-09-06 20:00:39.3040,1662465639.3036199,0.3295556306838989,-0.6212584376335144,-1.725709080696106,1.0205856561660767,-0.02229335904121399,-0.2008193365763873,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8460,1662465635.846447,1.1342714672495016,-1.2197794445814387,-1.572626451095999,0.24090576171875,-0.2815399169921875,-0.9663848876953125,105.99333190917969,-54.12956237792969,-74.64990234375,2022-09-06 20:00:39.3330,1662465639.333499,0.3008648455142975,-0.6979202032089233,-1.9050694704055786,0.9869092702865601,0.09184248745441437,-0.16361879371106625,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8460,1662465635.846447,1.1342714672495016,-1.2197794445814387,-1.572626451095999,0.24090576171875,-0.2815399169921875,-0.9663848876953125,105.99333190917969,-54.12956237792969,-74.64990234375,2022-09-06 20:00:39.3630,1662465639.36338,0.5569531321525574,-0.6807923316955566,-2.1388931274414062,0.9521652460098267,0.19934076815843582,-0.1438736915588379,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8630,1662465635.863045,1.4594535563603188,-1.0374802090111166,-1.407099537754887,0.2878570556640625,-0.3420562744140625,-0.921051025390625,105.16825866699219,-54.00944519042969,-75.80914306640625,2022-09-06 20:00:39.3930,1662465639.393431,0.7022202610969543,-0.6405336260795593,-2.3016254901885986,0.8427140712738037,0.23477177042514086,-0.10221710428595543,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8630,1662465635.863045,1.4594535563603188,-1.0374802090111166,-1.407099537754887,0.2878570556640625,-0.3420562744140625,-0.921051025390625,105.16825866699219,-54.00944519042969,-75.80914306640625,2022-09-06 20:00:39.4230,1662465639.4234,0.6839339137077332,-0.42516934871673584,-2.366239070892334,0.7065293788909912,0.31132518500089645,-0.04789576679468155,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8800,1662465635.8797069,1.688778091510933,-1.0456012524392042,-1.21108688678342,0.2360687255859375,-0.2607421875,-0.8203887939453125,104.31230163574219,-53.57835388183594,-76.7333984375,2022-09-06 20:00:39.4530,1662465639.453049,0.6714205145835876,-0.30909496545791626,-2.369793176651001,0.8190934658050537,0.4195864498615265,0.014405876398086548,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8800,1662465635.8797069,1.688778091510933,-1.0456012524392042,-1.21108688678342,0.2360687255859375,-0.2607421875,-0.8203887939453125,104.31230163574219,-53.57835388183594,-76.7333984375,2022-09-06 20:00:39.4830,1662465639.4829578,0.7118159532546997,-0.1280045062303543,-2.465606451034546,0.7381301522254944,0.46180757880210876,0.020112469792366028,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8960,1662465635.896127,1.9138330468019322,-1.0292342633279044,-1.1077551712239095,0.1680908203125,-0.237030029296875,-0.8845062255859375,103.58587646484375,-54.16925048828125,-77.77201843261719,2022-09-06 20:00:39.5130,1662465639.5128078,1.054596185684204,0.16219907999038696,-2.5942611694335938,0.6749892830848694,0.5653386116027832,0.041459567844867706,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.8960,1662465635.896127,1.9138330468019322,-1.0292342633279044,-1.1077551712239095,0.1680908203125,-0.237030029296875,-0.8845062255859375,103.58587646484375,-54.16925048828125,-77.77201843261719,2022-09-06 20:00:39.5430,1662465639.542783,1.6375274658203125,0.43924692273139954,-2.6218466758728027,0.7141586542129517,0.7157751321792603,0.05386494845151901,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9130,1662465635.912796,2.3243534698832486,-0.8067343447867271,-1.1134801686192528,0.1645355224609375,-0.189300537109375,-0.7619171142578125,102.69587707519531,-54.326873779296875,-78.48390197753906,2022-09-06 20:00:39.5730,1662465639.5725842,2.283280849456787,0.5426649451255798,-2.44036865234375,0.8352370262145996,0.806229293346405,0.004243373870849609,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9130,1662465635.912796,2.3243534698832486,-0.8067343447867271,-1.1134801686192528,0.1645355224609375,-0.189300537109375,-0.7619171142578125,102.69587707519531,-54.326873779296875,-78.48390197753906,2022-09-06 20:00:39.6030,1662465639.602534,2.294741153717041,0.27782687544822693,-2.2605414390563965,0.9476943016052246,0.7770393192768097,-0.12730266153812408,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9290,1662465635.9291658,2.7145265432880326,0.7237041725329997,-1.151464302614835,0.1551666259765625,-0.152099609375,-0.5239715576171875,102.69587707519531,-54.326873779296875,-78.48390197753906,2022-09-06 20:00:39.6320,1662465639.632392,1.7414650917053223,-0.14437736570835114,-2.022660970687866,0.9311841726303101,0.7515114545822144,-0.1820971816778183,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9290,1662465635.9291658,2.7145265432880326,0.7237041725329997,-1.151464302614835,0.1551666259765625,-0.152099609375,-0.5239715576171875,102.69587707519531,-54.326873779296875,-78.48390197753906,2022-09-06 20:00:39.6620,1662465639.66226,1.1650748252868652,-0.44978469610214233,-1.7729090452194214,0.9042063355445862,0.7551887035369873,-0.16383257508277893,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9460,1662465635.946336,2.0868010985448344,0.824979927730969,-1.4912658145296422,0.1349334716796875,-0.2076416015625,-0.222076416015625,102.75123596191406,-54.83837890625,-77.84347534179688,2022-09-06 20:00:39.6920,1662465639.692002,0.9757689833641052,-0.6940732598304749,-1.5730918645858765,0.9291085600852966,0.765335738658905,-0.17887791991233826,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9460,1662465635.946336,2.0868010985448344,0.824979927730969,-1.4912658145296422,0.1349334716796875,-0.2076416015625,-0.222076416015625,102.75123596191406,-54.83837890625,-77.84347534179688,2022-09-06 20:00:39.7220,1662465639.7220268,0.8789593577384949,-0.860981285572052,-1.325047254562378,0.9316262006759644,0.67814701795578,-0.18855202198028564,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9630,1662465635.9628649,0.6508265029868723,-0.5298273767557762,-2.322047971327567,0.4781341552734375,-0.437103271484375,-1.178985595703125,102.39860534667969,-54.559051513671875,-78.02180480957031,2022-09-06 20:00:39.7520,1662465639.7522979,0.6639130711555481,-0.9052555561065674,-1.0285930633544922,0.93595951795578,0.5668798685073853,-0.17365959286689758,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9630,1662465635.9628649,0.6508265029868723,-0.5298273767557762,-2.322047971327567,0.4781341552734375,-0.437103271484375,-1.178985595703125,102.39860534667969,-54.559051513671875,-78.02180480957031,2022-09-06 20:00:39.7820,1662465639.781771,0.26029345393180847,-0.8361603617668152,-0.671495795249939,0.9214789271354675,0.47244322299957275,-0.15800410509109497,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9790,1662465635.979447,0.347622150771934,-0.1996305553123397,-2.629985559747903,0.911407470703125,-0.9406585693359375,-0.9743499755859375,102.11181640625,-53.322662353515625,-78.5181884765625,2022-09-06 20:00:39.8120,1662465639.8116841,0.03791152313351631,-0.6950162649154663,-0.27533456683158875,0.91288822889328,0.432556688785553,-0.16677799820899963,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9790,1662465635.979447,0.347622150771934,-0.1996305553123397,-2.629985559747903,0.911407470703125,-0.9406585693359375,-0.9743499755859375,102.11181640625,-53.322662353515625,-78.5181884765625,2022-09-06 20:00:39.8420,1662465639.842194,-0.039749450981616974,-0.6065135598182678,0.05082577094435692,0.9982458353042603,0.37057554721832275,-0.15833988785743713,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9960,1662465635.9961948,0.1234311249385565,-0.19623529123859768,-2.3906693768195297,0.5795440673828125,-0.609832763671875,-0.8327789306640625,101.77545166015625,-52.492706298828125,-78.59580993652344,2022-09-06 20:00:39.8720,1662465639.871558,-0.06562019884586334,-0.484512060880661,0.24346642196178436,0.9529730081558228,0.31832945346832275,-0.14334046840667725,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:35.9960,1662465635.9961948,0.1234311249385565,-0.19623529123859768,-2.3906693768195297,0.5795440673828125,-0.609832763671875,-0.8327789306640625,101.77545166015625,-52.492706298828125,-78.59580993652344,2022-09-06 20:00:39.9010,1662465639.901458,-0.2973058819770813,-0.3835601210594177,0.37557509541511536,0.971069872379303,0.23934990167617798,-0.0996546745300293,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0130,1662465636.0128698,-0.1873264847600646,-0.6966645653532072,-2.3545015186873814,0.2904510498046875,-0.446685791015625,-0.8255615234375,101.05952453613281,-51.22718811035156,-79.04945373535156,2022-09-06 20:00:39.9310,1662465639.931083,-0.36470702290534973,-0.1054811030626297,0.5416459441184998,0.9159703850746155,0.1975560188293457,-0.06544440984725952,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0130,1662465636.0128698,-0.1873264847600646,-0.6966645653532072,-2.3545015186873814,0.2904510498046875,-0.446685791015625,-0.8255615234375,101.05952453613281,-51.22718811035156,-79.04945373535156,2022-09-06 20:00:39.9610,1662465639.96118,-0.32159125804901123,0.18660348653793335,0.8293722867965698,0.9705814719200134,0.17671245336532593,-0.07340964674949646,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0290,1662465636.029448,-0.7384839176346124,-1.8628359087718958,-2.207344291597309,0.280120849609375,-0.4825439453125,-1.07318115234375,101.05952453613281,-51.22718811035156,-79.04945373535156,2022-09-06 20:00:39.9910,1662465639.990879,-0.04274816811084747,0.3584465980529785,1.1335381269454956,0.99540776014328,0.2169499397277832,-0.10896244645118713,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0290,1662465636.029448,-0.7384839176346124,-1.8628359087718958,-2.207344291597309,0.280120849609375,-0.4825439453125,-1.07318115234375,101.05952453613281,-51.22718811035156,-79.04945373535156,2022-09-06 20:00:40.0210,1662465640.020731,0.2346256524324417,0.4553353488445282,1.3513962030410767,1.0151984691619873,0.20773369073867798,-0.14936766028404236,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0460,1662465636.046165,-1.245128477101249,-2.4243775393688805,-1.9860976566651232,0.3244171142578125,-0.4957122802734375,-1.1638641357421875,99.49986267089844,-49.23979187011719,-80.03277587890625,2022-09-06 20:00:40.0510,1662465640.050704,0.3270011246204376,0.4637085795402527,1.4693962335586548,1.0409398674964905,0.17295879125595093,-0.1115565299987793,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0460,1662465636.046165,-1.245128477101249,-2.4243775393688805,-1.9860976566651232,0.3244171142578125,-0.4957122802734375,-1.1638641357421875,99.49986267089844,-49.23979187011719,-80.03277587890625,2022-09-06 20:00:40.0810,1662465640.080593,0.01398515049368143,0.4672101140022278,1.5191856622695923,1.0259254574775696,0.13940474390983582,-0.06602415442466736,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0630,1662465636.062707,-1.4885046491114482,-1.821302313675456,-1.8715316623632225,0.308685302734375,-0.4195709228515625,-0.9798583984375,97.80914306640625,-47.804901123046875,-80.93797302246094,2022-09-06 20:00:40.1110,1662465640.110601,-0.664105236530304,0.5307608246803284,1.583856225013733,0.9838263988494873,0.09640544652938843,-0.05705195665359497,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0630,1662465636.062707,-1.4885046491114482,-1.821302313675456,-1.8715316623632225,0.308685302734375,-0.4195709228515625,-0.9798583984375,97.80914306640625,-47.804901123046875,-80.93797302246094,2022-09-06 20:00:40.1400,1662465640.140335,-1.2083327770233154,0.5897850394248962,1.7640265226364136,0.9969184994697571,0.16111794114112854,-0.10992369055747986,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0790,1662465636.079375,-1.4310512096507326,-0.7053789610721645,-1.677958733266377,0.23223876953125,-0.3415374755859375,-0.71612548828125,96.70668029785156,-46.223602294921875,-81.13201904296875,2022-09-06 20:00:40.1700,1662465640.170088,-1.43310546875,0.5445488095283508,2.021754264831543,1.0152138471603394,0.22892796993255615,-0.12391580641269684,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0790,1662465636.079375,-1.4310512096507326,-0.7053789610721645,-1.677958733266377,0.23223876953125,-0.3415374755859375,-0.71612548828125,96.70668029785156,-46.223602294921875,-81.13201904296875,2022-09-06 20:00:40.2000,1662465640.200012,-1.4336804151535034,0.5139467120170593,2.1999876499176025,1.0214242339134216,0.26937898993492126,-0.07603372633457184,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0960,1662465636.096401,-1.1518725652099442,-0.2885846630948394,-1.3836927486180717,0.203338623046875,-0.381439208984375,-0.683319091796875,96.00978088378906,-44.45252990722656,-80.85493469238281,2022-09-06 20:00:40.2300,1662465640.230002,-1.5800726413726807,0.47240275144577026,2.222630500793457,1.0685278177261353,0.3319093585014343,-0.08110000193119049,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.0960,1662465636.096401,-1.1518725652099442,-0.2885846630948394,-1.3836927486180717,0.203338623046875,-0.381439208984375,-0.683319091796875,96.00978088378906,-44.45252990722656,-80.85493469238281,2022-09-06 20:00:40.2600,1662465640.2599149,-1.8377794027328491,0.47022905945777893,2.237082004547119,1.1325995326042175,0.36560073494911194,-0.09565684199333191,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1130,1662465636.112773,-0.6426106510239779,-0.5120888596830854,-1.0814396775445096,0.224517822265625,-0.4327545166015625,-0.8706817626953125,95.28263854980469,-43.88374328613281,-80.75051879882812,2022-09-06 20:00:40.2900,1662465640.289773,-2.256086826324463,0.5220962762832642,2.205718994140625,1.1420142650604248,0.34877023100852966,-0.09831169247627258,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1130,1662465636.112773,-0.6426106510239779,-0.5120888596830854,-1.0814396775445096,0.224517822265625,-0.4327545166015625,-0.8706817626953125,95.28263854980469,-43.88374328613281,-80.75051879882812,2022-09-06 20:00:40.3200,1662465640.319717,-2.473501443862915,0.5218265056610107,2.180743932723999,1.1242836117744446,0.35778821259737015,-0.0765831470489502,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1290,1662465636.129262,0.18449820768240047,-0.5298454862511888,-1.0192793671731881,0.2895355224609375,-0.4947357177734375,-0.8946075439453125,95.28263854980469,-43.88374328613281,-80.75051879882812,2022-09-06 20:00:40.3500,1662465640.3496099,-2.3775079250335693,0.5487529039382935,2.085775852203369,1.0915685296058655,0.3946991264820099,-0.07612553238868713,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1290,1662465636.129262,0.18449820768240047,-0.5298454862511888,-1.0192793671731881,0.2895355224609375,-0.4947357177734375,-0.8946075439453125,95.28263854980469,-43.88374328613281,-80.75051879882812,2022-09-06 20:00:40.3800,1662465640.379525,-1.778883457183838,0.548112154006958,2.011941432952881,1.1042031049728394,0.42536928807385266,-0.10650559887290001,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1460,1662465636.146203,0.6874044879268927,-0.5450566634493943,-1.2909196678323982,0.430328369140625,-0.68609619140625,-0.7590789794921875,94.71733093261719,-43.58912658691406,-81.06204223632812,2022-09-06 20:00:40.4100,1662465640.409655,-1.5164551734924316,0.5591216683387756,1.8650028705596924,1.1199806332588196,0.3919066935777664,-0.11616447195410728,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1460,1662465636.146203,0.6874044879268927,-0.5450566634493943,-1.2909196678323982,0.430328369140625,-0.68609619140625,-0.7590789794921875,94.71733093261719,-43.58912658691406,-81.06204223632812,2022-09-06 20:00:40.4390,1662465640.4392738,-1.3927675485610962,0.6263467669487,1.7353720664978027,1.0905614495277405,0.3844451308250427,-0.12333628162741661,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1630,1662465636.162931,0.6628908890410403,-0.8357974217627618,-1.5808044861714143,0.472198486328125,-0.7240142822265625,-0.825531005859375,93.83946228027344,-43.64607238769531,-81.966796875,2022-09-06 20:00:40.4690,1662465640.469167,-1.266722559928894,0.6531621217727661,1.6285675764083862,1.0872807502746582,0.40896593034267426,-0.18060249090194702,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1630,1662465636.162931,0.6628908890410403,-0.8357974217627618,-1.5808044861714143,0.472198486328125,-0.7240142822265625,-0.825531005859375,93.83946228027344,-43.64607238769531,-81.966796875,2022-09-06 20:00:40.4990,1662465640.4989882,-1.1917476654052734,0.643897533416748,1.4879505634307861,1.0601505637168884,0.39187610149383545,-0.19543402828276157,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1790,1662465636.179438,0.47233079408540146,-0.9982084366284811,-1.5914720442338357,0.3447113037109375,-0.5578765869140625,-0.8169708251953125,92.87689208984375,-43.03507995605469,-83.10891723632812,2022-09-06 20:00:40.5290,1662465640.528939,-0.9533588290214539,0.659290611743927,1.363970398902893,1.0603031516075134,0.4000854045152664,-0.21290550706908107,
0,2022-09-06 20:00:34.3440,00:18,60,0,2022-09-06 20:00:36.1790,1662465636.179438,0.47233079408540146,-0.9982084366284811,-1.5914720442338357,0.3447113037109375,-0.5578765869140625,-0.8169708251953125,92.87689208984375,-43.03507995605469,-83.10891723632812,2022-09-06 20:00:40.5590,1662465640.558817,-0.46008068323135376,0.5745392441749573,1.2387313842773438,1.089249074459076,0.43356311321258545,-0.26020774617791176,
