SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
1,39:45.9,00:05,60,0,39:46.8,1661938787,0.254044795,-0.089750659,-0.336260839,-0.935424805,0.217712402,-0.125411987,49.27146912,-35.5625,-30.92851257,,,,,,,,
1,39:45.9,00:05,60,0,39:46.8,1661938787,0.324050246,-0.170051091,-0.470473506,-0.910339355,0.216079712,-0.145782471,48.89276123,-35.59164429,-30.96333313,,,,,,,,
1,39:45.9,00:05,60,0,39:46.8,1661938787,0.329211984,-0.216233234,-0.516476151,-0.920394897,0.209274292,-0.147140503,48.40109253,-35.44697571,-31.38140869,,,,,,,,
1,39:45.9,00:05,60,0,39:46.8,1661938787,0.327492381,-0.199045991,-0.524998533,-0.959197998,0.215362549,-0.13949585,48.40109253,-35.44697571,-31.38140869,,,,,,,,
1,39:45.9,00:05,60,0,39:46.9,1661938787,0.341918991,-0.124382406,-0.550534786,-0.998352051,0.224456787,-0.123474121,48.13143921,-35.69671631,-31.29359436,,,,,,,,
1,39:45.9,00:05,60,0,39:46.9,1661938787,0.358122729,0.043044406,-0.630153981,-1.041671753,0.216766357,-0.114227295,47.48587036,-35.86271667,-31.90444946,,,,,,,,
1,39:45.9,00:05,60,0,39:46.9,1661938787,0.355572752,0.189267397,-0.767042326,-1.055038452,0.20324707,-0.101364136,46.72125244,-35.82553101,-31.94224548,,,,,,,,
1,39:45.9,00:05,60,0,39:46.9,1661938787,0.320006502,0.264814086,-0.880416023,-1.031890869,0.178604126,-0.10786438,46.06266785,-36.47462463,-32.60734558,,,,,,,,
1,39:45.9,00:05,60,0,39:46.9,1661938787,0.254915915,0.2611573,-0.926283113,-0.997634888,0.136444092,-0.109268188,45.51641846,-36.56390381,-31.98002625,,,,,,,,
1,39:45.9,00:05,60,0,39:46.9,1661938787,0.191212303,0.170778401,-0.918751161,-0.98298645,0.095489502,-0.122161865,45.51641846,-36.56390381,-31.98002625,,,,,,,,
1,39:45.9,00:05,60,0,39:47.0,1661938787,0.200797553,0.032216792,-0.926513743,-1.00579834,0.083435059,-0.134124756,44.88473511,-37.35044861,-31.8119812,,,,,,,,
1,39:45.9,00:05,60,0,39:47.0,1661938787,0.290885901,-0.046177349,-0.96539696,-1.021743774,0.08052063,-0.155059814,44.25672913,-37.52163696,-31.76286316,,,,,,,,
1,39:45.9,00:05,60,0,39:47.0,1661938787,0.432920271,-0.035027493,-1.049495593,-1.034164429,0.065551758,-0.169326782,43.41546631,-37.26275635,-33.01560974,,,,,,,,
1,39:45.9,00:05,60,0,39:47.0,1661938787,0.608808213,0.052562544,-1.144129957,-1.056945801,0.054382324,-0.191101074,42.75215149,-38.0802002,-33.61964417,,,,,,,,
1,39:45.9,00:05,60,0,39:47.0,1661938787,0.823711464,0.065780079,-1.201553036,-1.080123901,0.039810181,-0.165740967,42.07028198,-38.54196167,-34.01254272,,,,,,,,
1,39:45.9,00:05,60,0,39:47.0,1661938787,0.932798537,-0.10234315,-1.216409214,-1.089569092,0.012863159,-0.17364502,42.07028198,-38.54196167,-34.01254272,,,,,,,,
1,39:45.9,00:05,60,0,39:47.1,1661938787,0.966929077,-0.316600851,-1.222376293,-1.107223511,0.018188477,-0.202972412,41.40083313,-38.54885864,-34.11828613,,,,,,,,
1,39:45.9,00:05,60,0,39:47.1,1661938787,1.032411148,-0.458830964,-1.224839451,-1.140426636,0.023376465,-0.211730957,40.55384827,-39.26837158,-35.27191162,,,,,,,,
1,39:45.9,00:05,60,0,39:47.1,1661938787,1.148508726,-0.533209591,-1.251852693,-1.173980713,0.022445679,-0.205383301,39.87806702,-39.18725586,-35.43110657,,,,,,,,
1,39:45.9,00:05,60,0,39:47.1,1661938787,1.303985669,-0.548330221,-1.372985509,-1.220169067,0.026443481,-0.194244385,39.14360046,-39.84010315,-36.44941711,,,,,,,,
1,39:45.9,00:05,60,0,39:47.1,1661938787,1.419676849,-0.451815932,-1.578592465,-1.280258179,0.057327271,-0.208786011,38.05755615,-40.11123657,-37.5400238,,,,,,,,
1,39:45.9,00:05,60,0,39:47.1,1661938787,1.425725686,-0.323135982,-1.713115922,-1.33404541,0.097381592,-0.198883057,38.05755615,-40.11123657,-37.5400238,,,,,,,,
1,39:45.9,00:05,60,0,39:47.2,1661938787,1.393302233,-0.213291773,-1.775665853,-1.325973511,0.093215942,-0.21383667,37.26507568,-41.39442444,-37.86305237,,,,,,,,
1,39:45.9,00:05,60,0,39:47.2,1661938787,1.35832321,-0.094951547,-1.825102645,-1.295928955,0.067077637,-0.219665527,36.08776855,-41.472229,-39.50512695,,,,,,,,
1,39:45.9,00:05,60,0,39:47.2,1661938787,1.278032898,0.005767075,-1.872207573,-1.298477173,0.076812744,-0.215362549,34.82104492,-42.17245483,-39.94845581,,,,,,,,
1,39:45.9,00:05,60,0,39:47.2,1661938787,1.219017781,0.051938299,-1.904167903,-1.311920166,0.111877441,-0.202987671,33.25987244,-43.16899109,-40.50445557,,,,,,,,
1,39:45.9,00:05,60,0,39:47.2,1661938787,1.273049591,0.05639217,-1.972586109,-1.312286377,0.122955322,-0.212478638,31.61917114,-43.72544861,-42.24060059,,,,,,,,
1,39:45.9,00:05,60,0,39:47.2,1661938787,1.407139485,0.063246081,-2.060155639,-1.295883179,0.105514526,-0.217193604,30.24406433,-45.04095459,-42.74241638,,,,,,,,
1,39:45.9,00:05,60,0,39:47.3,1661938787,1.4580024,0.092125666,-2.165232258,-1.297271729,0.106307983,-0.200866699,30.24406433,-45.04095459,-42.74241638,,,,,,,,
1,39:45.9,00:05,60,0,39:47.3,1661938787,1.375058514,0.146969741,-2.274488175,-1.289932251,0.12588501,-0.190536499,28.80987549,-46.661026,-43.41802979,,,,,,,,
1,39:45.9,00:05,60,0,39:47.3,1661938787,1.224014936,0.169554146,-2.319443932,-1.262817383,0.131530762,-0.18977356,27.36624146,-48.28039551,-43.90739441,,,,,,,,
1,39:45.9,00:05,60,0,39:47.3,1661938787,1.080692661,0.186709697,-2.296698406,-1.276473999,0.143447876,-0.189819336,25.95254517,-49.84436035,-44.67324829,,,,,,,,
1,39:45.9,00:05,60,0,39:47.3,1661938787,0.941187228,0.199587678,-2.249552732,-1.341201782,0.203231812,-0.15322876,24.74781799,-51.44697571,-45.14120483,,,,,,,,
1,39:45.9,00:05,60,0,39:47.3,1661938787,0.793672871,0.233449505,-2.200554829,-1.381713867,0.254318237,-0.123962402,23.64874268,-53.08161926,-45.33564758,,,,,,,,
1,39:45.9,00:05,60,0,39:47.4,1661938787,0.614285536,0.279220456,-2.16333156,-1.349151611,0.243133545,-0.112350464,23.64874268,-53.08161926,-45.33564758,,,,,,,,
1,39:45.9,00:05,60,0,39:47.4,1661938787,0.426465301,0.355231867,-2.118198436,-1.282211304,0.203384399,-0.136444092,22.8349762,-54.74121094,-45.16828918,,,,,,,,
1,39:45.9,00:05,60,0,39:47.4,1661938787,0.287908486,0.475322589,-2.041578226,-1.218032837,0.172958374,-0.1434021,22.04748535,-56.11743164,-46.01646423,,,,,,,,
1,39:45.9,00:05,60,0,39:47.4,1661938787,0.257314358,0.587681888,-1.950829414,-1.153045654,0.152816772,-0.148513794,21.28347778,-57.4921875,-46.58239746,,,,,,,,
1,39:45.9,00:05,60,0,39:47.4,1661938787,0.349770257,0.662977974,-1.860739202,-1.079147339,0.138549805,-0.150482178,20.81307983,-58.9176178,-46.98207092,,,,,,,,
1,39:45.9,00:05,60,0,39:47.4,1661938787,0.697601199,0.682330367,-1.654861137,-0.906936646,0.097106934,-0.144836426,20.15771484,-60.27919006,-47.30825806,,,,,,,,
1,39:45.9,00:05,60,0,39:47.5,1661938787,0.857317361,0.593880662,-1.540927377,-0.833465576,0.074081421,-0.127410889,20.15771484,-60.27919006,-47.30825806,,,,,,,,
1,39:45.9,00:05,60,0,39:47.5,1661938787,0.953869201,0.393110274,-1.417519156,-0.812362671,0.088012695,-0.111175537,19.50927734,-61.59358215,-47.97576904,,,,,,,,
1,39:45.9,00:05,60,0,39:47.5,1661938787,0.981262476,0.142916676,-1.252271341,-0.810958862,0.12550354,-0.093032837,19.31666565,-62.76759338,-48.74052429,,,,,,,,
1,39:45.9,00:05,60,0,39:47.5,1661938788,0.958299103,-0.055158327,-1.046077692,-0.805389404,0.139846802,-0.091278076,18.90376282,-64.01315308,-49.04702759,,,,,,,,
1,39:45.9,00:05,60,0,39:47.5,1661938788,0.895835992,-0.136880355,-0.813894253,-0.79107666,0.125320435,-0.093032837,18.65435791,-64.51077271,-49.14416504,,,,,,,,
1,39:45.9,00:05,60,0,39:47.5,1661938788,0.773619801,-0.112366223,-0.598215489,-0.773483276,0.096374512,-0.098388672,18.47692871,-65.28726196,-49.13769531,,,,,,,,
1,39:45.9,00:05,60,0,39:47.6,1661938788,0.60270478,0.008788964,-0.414918634,-0.746917725,0.059371948,-0.097808838,18.47692871,-65.28726196,-49.13769531,,,,,,,,
1,39:45.9,00:05,60,0,39:47.6,1661938788,0.417782064,0.16620815,-0.266050059,-0.724807739,0.024093628,-0.082443237,18.37805176,-66.04281616,-49.0644989,,,,,,,,
1,39:45.9,00:05,60,0,39:47.6,1661938788,0.237230928,0.242580952,-0.134048882,-0.695022583,-0.002182007,-0.06829834,18.30943298,-66.25172424,-50.02441406,,,,,,,,
1,39:45.9,00:05,60,0,39:47.6,1661938788,0.10623829,0.213641446,-0.023351129,-0.672317505,-0.028076172,-0.075027466,18.17922974,-66.15620422,-49.60791016,,,,,,,,
1,39:45.9,00:05,60,0,39:47.6,1661938788,0.079424518,0.116834209,0.080319074,-0.656417847,-0.052276611,-0.076416016,18.06585693,-65.90875244,-50.41403198,,,,,,,,
1,39:45.9,00:05,60,0,39:47.6,1661938788,0.129714055,0.03890612,0.182768485,-0.650344849,-0.064620972,-0.079940796,18.27513123,-65.73027039,-50.53927612,,,,,,,,
1,39:45.9,00:05,60,0,39:47.7,1661938788,0.177227245,0.003176086,0.271882648,-0.652236938,-0.073257446,-0.072006226,18.27513123,-65.73027039,-50.53927612,,,,,,,,
1,39:45.9,00:05,60,0,39:47.7,1661938788,0.158259679,-0.042657982,0.371210567,-0.667419434,-0.066070557,-0.063354492,18.11347961,-65.72640991,-50.284729,,,,,,,,
1,39:45.9,00:05,60,0,39:47.7,1661938788,0.08411834,-0.121883828,0.493960456,-0.682647705,-0.059997559,-0.064697266,18.41409302,-65.48878479,-50.36981201,,,,,,,,
1,39:45.9,00:05,60,0,39:47.7,1661938788,-0.035649607,-0.185942706,0.61899507,-0.700378418,-0.059738159,-0.071609497,18.23036194,-64.76869202,-50.53414917,,,,,,,,
1,39:45.9,00:05,60,0,39:47.7,1661938788,-0.180291478,-0.194403569,0.749078771,-0.7265625,-0.064666748,-0.075271606,18.27008057,-64.27371216,-50.35392761,,,,,,,,
1,39:45.9,00:05,60,0,39:47.7,1661938788,-0.332834683,-0.181041691,0.919486194,-0.749938965,-0.06678772,-0.076629639,18.641922,-63.56367493,-48.50668335,,,,,,,,
1,39:45.9,00:05,60,0,39:47.8,1661938788,-0.40770919,-0.179185468,1.09807538,-0.777145386,-0.070999146,-0.086044312,18.641922,-63.56367493,-48.50668335,,,,,,,,
1,39:45.9,00:05,60,0,39:47.8,1661938788,-0.393262873,-0.154652428,1.251047086,-0.795883179,-0.078674316,-0.091918945,18.59074402,-62.28034973,-48.8311615,,,,,,,,
1,39:45.9,00:05,60,0,39:47.8,1661938788,-0.350058677,-0.131832599,1.361294499,-0.816055298,-0.081390381,-0.089645386,18.87016296,-61.02095032,-49.22491455,,,,,,,,
1,39:45.9,00:05,60,0,39:47.8,1661938788,-0.322267259,-0.144585146,1.424010877,-0.829437256,-0.089538574,-0.093490601,19.55343628,-60.4619751,-48.9972229,,,,,,,,
1,39:45.9,00:05,60,0,39:47.8,1661938788,-0.315379792,-0.231969054,1.490460741,-0.849380493,-0.101348877,-0.088592529,19.62854004,-59.0620575,-48.66467285,,,,,,,,
1,39:45.9,00:05,60,0,39:47.8,1661938788,-0.307989254,-0.357156534,1.583264448,-0.879226685,-0.100372314,-0.086929321,20.26939392,-57.91969299,-48.09584045,,,,,,,,
1,39:45.9,00:05,60,0,39:47.9,1661938788,-0.316365694,-0.453138724,1.659869744,-0.91998291,-0.086929321,-0.07723999,20.26939392,-57.91969299,-48.09584045,,,,,,,,
1,39:45.9,00:05,60,0,39:47.9,1661938788,-0.364306855,-0.487039699,1.69303835,-0.966033936,-0.063552856,-0.07510376,20.82264709,-56.30752563,-47.02912903,,,,,,,,
1,39:45.9,00:05,60,0,39:47.9,1661938788,-0.448215338,-0.473491133,1.691448177,-0.996673584,-0.043319702,-0.084457397,21.27648926,-54.73245239,-47.11793518,,,,,,,,
1,39:45.9,00:05,60,0,39:47.9,1661938788,-0.532607983,-0.381984918,1.678328114,-1.03453064,-0.017456055,-0.090026855,21.97311401,-53.7964325,-46.47320557,,,,,,,,
1,39:45.9,00:05,60,0,39:47.9,1661938788,-0.600970263,-0.284483395,1.683506098,-1.052780151,0.001815796,-0.092330933,22.69770813,-52.26246643,-45.43022156,,,,,,,,
1,39:45.9,00:05,60,0,39:47.9,1661938788,-0.670296341,-0.277415099,1.736887031,-1.046691895,0.011810303,-0.104370117,23.54527283,-51.31684875,-44.72442627,,,,,,,,
1,39:45.9,00:05,60,0,39:48.0,1661938788,-0.712763907,-0.321034482,1.799196745,-1.057006836,0.029968262,-0.110809326,23.54527283,-51.31684875,-44.72442627,,,,,,,,
1,39:45.9,00:05,60,0,39:48.0,1661938788,-0.681839014,-0.296107028,1.7931029,-1.100723267,0.054214478,-0.085754395,24.36174011,-49.82072449,-43.80381775,,,,,,,,
1,39:45.9,00:05,60,0,39:48.0,1661938788,-0.64728583,-0.247098472,1.6717802,-1.16506958,0.087158203,-0.028762817,25.18296814,-48.14755249,-43.89332581,,,,,,,,
1,39:45.9,00:05,60,0,39:48.0,1661938788,-0.79453973,-0.204750749,1.522613085,-1.244049072,0.132415771,-0.003219604,26.01974487,-47.57730103,-43.13087463,,,,,,,,
1,39:45.9,00:05,60,0,39:48.0,1661938788,-1.246353798,-0.204773652,1.458046076,-1.338607788,0.206512451,-0.019332886,26.8150177,-46.47090149,-42.22038269,,,,,,,,
1,39:45.9,00:05,60,0,39:48.0,1661938788,-1.879582665,-0.196817192,1.578573556,-1.428161621,0.295410156,-0.085327148,27.92358398,-45.18469238,-40.80541992,,,,,,,,
1,39:45.9,00:05,60,0,39:48.1,1661938788,-2.367017044,-0.112262094,1.877217245,-1.494003296,0.342041016,-0.131729126,27.92358398,-45.18469238,-40.80541992,,,,,,,,
1,39:45.9,00:05,60,0,39:48.1,1661938788,-2.538026341,0.008456335,2.215415001,-1.526367188,0.327545166,-0.176208496,29.43435669,-44.50584412,-38.9594574,,,,,,,,
1,39:45.9,00:05,60,0,39:48.1,1661938788,-2.46034859,0.099208343,2.408753572,-1.501296997,0.292938232,-0.203689575,31.10415649,-42.88476563,-37.52740479,,,,,,,,
1,39:45.9,00:05,60,0,39:48.1,1661938788,-2.223177051,0.176514583,2.402677038,-1.435272217,0.25944519,-0.217254639,32.62161255,-42.0683136,-36.06343079,,,,,,,,
1,39:45.9,00:05,60,0,39:48.1,1661938788,-1.923431079,0.176440281,2.284751466,-1.331558228,0.201141357,-0.200012207,34.08808899,-41.06855774,-35.16970825,,,,,,,,
1,39:45.9,00:05,60,0,39:48.1,1661938788,-1.656121878,0.042126415,2.102376596,-1.217346191,0.128768921,-0.191696167,35.67648315,-40.74247742,-33.53536987,,,,,,,,
1,39:45.9,00:05,60,0,39:48.2,1661938788,-1.349161669,-0.522436572,1.689822051,-1.091491699,0.07522583,-0.204360962,37.07035828,-40.25862122,-32.51269531,,,,,,,,
1,39:45.9,00:05,60,0,39:48.2,1661938788,-1.200539704,-0.738662349,1.595373842,-1.111953735,0.105316162,-0.202011108,37.07035828,-40.25862122,-32.51269531,,,,,,,,
1,39:45.9,00:05,60,0,39:48.2,1661938788,-1.008542034,-0.852804368,1.543001181,-1.172134399,0.143356323,-0.186187744,38.27452087,-39.86605835,-31.51704407,,,,,,,,
1,39:45.9,00:05,60,0,39:48.2,1661938788,-0.877632487,-0.883480256,1.507512162,-1.227523804,0.17767334,-0.191635132,39.45436096,-39.80477905,-30.93519592,,,,,,,,
1,39:45.9,00:05,60,0,39:48.2,1661938788,-0.867714342,-0.784756342,1.495852843,-1.277740479,0.196655273,-0.18359375,40.54786682,-39.09912109,-30.21173096,,,,,,,,
1,39:45.9,00:05,60,0,39:48.2,1661938788,-0.978932743,-0.6125654,1.479859496,-1.290313721,0.192306519,-0.167770386,41.83981323,-38.99440002,-29.18473816,,,,,,,,
1,39:45.9,00:05,60,0,39:48.3,1661938788,-1.173495303,-0.404581041,1.456816761,-1.257873535,0.161331177,-0.174713135,41.83981323,-38.99440002,-29.18473816,,,,,,,,
1,39:45.9,00:05,60,0,39:48.3,1661938788,-1.350587259,-0.177559341,1.38434762,-1.207092285,0.127502441,-0.17401123,43.0668335,-39.00198364,-27.76722717,,,,,,,,
1,39:45.9,00:05,60,0,39:48.3,1661938788,-1.439856153,-0.008619055,1.263814281,-1.143890381,0.108551025,-0.172119141,43.85447693,-38.44255066,-27.58244324,,,,,,,,
1,39:45.9,00:05,60,0,39:48.3,1661938788,-1.411084426,0.123352295,1.136124495,-1.088394165,0.088531494,-0.18157959,44.89111328,-38.5916748,-26.94793701,,,,,,,,
1,39:45.9,00:05,60,0,39:48.3,1661938788,-1.27548372,0.223379294,1.030956796,-1.045532227,0.070037842,-0.171264648,45.72470093,-38.81990051,-25.58209229,,,,,,,,
1,39:45.9,00:05,60,0,39:48.3,1661938788,-1.058895753,0.217693445,0.928169164,-0.988479614,0.048446655,-0.157165527,46.40023804,-38.65940857,-24.94656372,,,,,,,,
1,39:45.9,00:05,60,0,39:48.4,1661938788,-0.825622282,0.115624601,0.836301292,-0.936706543,0.026107788,-0.164093018,46.98762512,-38.82479858,-24.09207153,,,,,,,,
1,39:45.9,00:05,60,0,39:48.4,1661938788,-0.558386584,-0.008794557,0.755788872,-0.91506958,0.015762329,-0.156585693,46.98762512,-38.82479858,-24.09207153,,,,,,,,
1,39:45.9,00:05,60,0,39:48.4,1661938788,-0.258693343,-0.124707045,0.661757181,-0.911422729,0.012664795,-0.142150879,47.59191895,-38.97047424,-23.48406982,,,,,,,,
1,39:45.9,00:05,60,0,39:48.4,1661938788,0.022271484,-0.221606694,0.534184841,-0.917785645,0.006790161,-0.130126953,47.98956299,-38.86628723,-23.03912354,,,,,,,,
1,39:45.9,00:05,60,0,39:48.4,1661938788,0.221694046,-0.249319016,0.362194968,-0.936477661,0.005279541,-0.119247437,48.28892517,-38.60673523,-23.7791748,,,,,,,,
1,39:45.9,00:05,60,0,39:48.4,1661938788,0.306742362,-0.206560633,0.218872427,-0.950454712,0.013198853,-0.108093262,48.41111755,-38.51039124,-24.10287476,,,,,,,,
1,39:45.9,00:05,60,0,39:48.5,1661938788,0.293426024,-0.111488179,0.150445698,-0.963272095,0.020095825,-0.103271484,48.46809387,-38.41035461,-23.89710999,,,,,,,,
1,39:45.9,00:05,60,0,39:48.5,1661938788,0.248212739,0.005974003,0.141106259,-0.96862793,0.017959595,-0.102996826,48.46809387,-38.41035461,-23.89710999,,,,,,,,
1,39:45.9,00:05,60,0,39:48.5,1661938788,0.231726706,0.120707244,0.135015876,-0.984451294,0.015014648,-0.09034729,48.56306458,-38.35531616,-23.66262817,,,,,,,,
1,39:45.9,00:05,60,0,39:48.5,1661938789,0.237155827,0.160062107,0.064020262,-0.994598389,0.023117065,-0.077438354,48.51577759,-37.61720276,-24.09747314,,,,,,,,
1,39:45.9,00:05,60,0,39:48.5,1661938789,0.288275204,0.169574652,-0.070097862,-1.005233765,0.027893066,-0.082336426,48.37609863,-37.83049011,-24.05537415,,,,,,,,
1,39:45.9,00:05,60,0,39:48.5,1661938789,0.424747562,0.196248607,-0.224530313,-1.019561768,0.024490356,-0.078994751,48.20433044,-37.56336975,-24.69100952,,,,,,,,
1,39:45.9,00:05,60,0,39:48.6,1661938789,0.635125038,0.235886564,-0.371679284,-1.026428223,0.01600647,-0.073364258,47.77180481,-37.44825745,-25.19561768,,,,,,,,
1,39:45.9,00:05,60,0,39:48.6,1661938789,0.841814302,0.235180294,-0.496116551,-1.014480591,0.010162354,-0.061065674,47.77180481,-37.44825745,-25.19561768,,,,,,,,
1,39:45.9,00:05,60,0,39:48.6,1661938789,1.027820924,0.161694891,-0.592006063,-1.00163269,0.020629883,-0.056182861,47.32557678,-37.41902161,-25.03125,,,,,,,,
1,39:45.9,00:05,60,0,39:48.6,1661938789,1.180168119,0.04658721,-0.656304093,-0.994918823,0.032470703,-0.058120728,46.68164063,-36.73358154,-26.18669128,,,,,,,,
1,39:45.9,00:05,60,0,39:48.6,1661938789,1.288357174,-0.029755499,-0.709211516,-1.018371582,0.037719727,-0.053405762,46.17515564,-36.95787048,-27.0015564,,,,,,,,
